0.038058,0.213928,1.000000
0.038195,0.226981,1.000000
0.034806,0.233184,1.000000
0.038573,0.241979,1.000000
0.037925,0.255986,1.000000
0.036749,0.268396,1.000000
0.032473,0.273258,1.000000
0.032337,0.282624,1.000000
0.036009,0.292410,1.000000
0.032013,0.302820,1.000000
0.038575,0.311111,1.000000
0.032287,0.321960,1.000000
0.034695,0.336188,1.000000
0.038322,0.341807,1.000000
0.035914,0.351564,1.000000
0.034150,0.364971,1.000000
0.034493,0.373345,1.000000
0.032953,0.388299,1.000000
0.035529,0.392526,1.000000
0.031278,0.404455,1.000000
0.037511,0.417027,1.000000
0.033851,0.428984,1.000000
0.031285,0.435188,1.000000
0.032608,0.446294,1.000000
0.036598,0.453621,1.000000
0.038115,0.466174,1.000000
0.033732,0.471401,1.000000
0.037134,0.487427,1.000000
0.036590,0.496455,1.000000
0.038233,0.503504,1.000000
0.037020,0.513383,1.000000
0.037475,0.522513,1.000000
0.035729,0.531428,1.000000
0.031812,0.542258,1.000000
0.032953,0.552089,1.000000
0.035713,0.561464,1.000000
0.038116,0.578564,1.000000
0.031448,0.588402,1.000000
0.034752,0.593056,1.000000
0.035696,0.602351,1.000000
0.035677,0.614811,1.000000
0.037524,0.628409,1.000000
0.035212,0.635658,1.000000
0.036835,0.642802,1.000000
0.033113,0.656069,1.000000
0.035305,0.661133,1.000000
0.038452,0.673780,1.000000
0.032646,0.685181,1.000000
0.034208,0.693457,1.000000
0.036439,0.706161,1.000000
0.034547,0.713152,1.000000
0.036625,0.723663,1.000000
0.032716,0.737074,1.000000
0.033065,0.746469,1.000000
0.031129,0.757761,1.000000
0.037819,0.765806,1.000000
0.033572,0.776344,1.000000
0.035215,0.787784,1.000000
0.033002,0.793050,1.000000
0.031586,0.805115,1.000000
0.038119,0.815891,1.000000
0.035248,0.827571,1.000000
0.038672,0.836894,1.000000
0.033752,0.843880,1.000000
0.031351,0.851191,1.000000
0.031041,0.864898,1.000000
0.033343,0.876666,1.000000
0.037561,0.885059,1.000000
0.034740,0.891626,1.000000
0.032528,0.904869,1.000000
0.038387,0.911347,1.000000
0.031675,0.922959,1.000000
0.036691,0.935890,1.000000
0.031743,0.948693,1.000000
0.037940,0.952329,1.000000
0.034808,0.967058,1.000000
0.037220,0.971056,1.000000
0.035629,0.986892,1.000000
0.036950,0.998381,1.000000
0.041771,0.007301,1.000000
0.048571,0.011812,1.000000
0.043199,0.022915,1.000000
0.047478,0.031760,1.000000
0.046974,0.043218,1.000000
0.042386,0.058502,1.000000
0.047087,0.061773,1.000000
0.048849,0.077762,1.000000
0.043732,0.086540,1.000000
0.044652,0.094475,1.000000
0.046232,0.103592,1.000000
0.045804,0.112040,1.000000
0.041650,0.124024,1.000000
0.042096,0.136279,1.000000
0.041916,0.148045,1.000000
0.045660,0.152687,1.000000
0.046347,0.165231,1.000000
0.043499,0.178546,1.000000
0.047146,0.181977,1.000000
0.041306,0.195119,1.000000
0.044194,0.202693,1.000000
0.044621,0.212281,1.000000
0.043466,0.224470,1.000000
0.041043,0.236198,1.000000
0.042010,0.244696,1.000000
0.041673,0.257242,1.000000
0.047287,0.266477,1.000000
0.048282,0.277938,1.000000
0.041501,0.281377,1.000000
0.045217,0.292417,1.000000
0.048423,0.301876,1.000000
0.044104,0.315770,1.000000
0.046107,0.326603,1.000000
0.045315,0.334253,1.000000
0.047579,0.345621,1.000000
0.048372,0.352774,1.000000
0.047314,0.363994,1.000000
0.044055,0.371780,1.000000
0.047464,0.384099,1.000000
0.046978,0.398473,1.000000
0.047794,0.407652,1.000000
0.046715,0.416082,1.000000
0.045129,0.425997,1.000000
0.045019,0.435631,1.000000
0.046375,0.441236,1.000000
0.047048,0.455798,1.000000
0.042112,0.462152,1.000000
0.042567,0.477219,1.000000
0.047754,0.486882,1.000000
0.042472,0.496334,1.000000
0.043504,0.501845,1.000000
0.048107,0.511818,1.000000
0.044838,0.523163,1.000000
0.042598,0.533302,1.000000
0.046261,0.548576,1.000000
0.042775,0.555055,1.000000
0.047228,0.568491,1.000000
0.042137,0.573357,1.000000
0.045488,0.586156,1.000000
0.047987,0.592863,1.000000
0.046392,0.606035,1.000000
0.047660,0.617504,1.000000
0.047186,0.621228,1.000000
0.045723,0.635941,1.000000
0.047110,0.647195,1.000000
0.043274,0.651614,1.000000
0.048040,0.662382,1.000000
0.042432,0.673878,1.000000
0.044544,0.684030,1.000000
0.046180,0.691805,1.000000
0.043606,0.707956,1.000000
0.045861,0.711833,1.000000
0.047446,0.726998,1.000000
0.044190,0.733934,1.000000
0.044154,0.743178,1.000000
0.045797,0.751546,1.000000
0.048212,0.764458,1.000000
0.048050,0.776399,1.000000
0.044685,0.784773,1.000000
0.043339,0.792795,1.000000
0.042969,0.805614,1.000000
0.043409,0.812009,1.000000
0.046996,0.824841,1.000000
0.044887,0.832540,1.000000
0.047871,0.842067,1.000000
0.043345,0.852477,1.000000
0.041023,0.868206,1.000000
0.043310,0.877469,1.000000
0.046204,0.886500,1.000000
0.042403,0.891358,1.000000
0.048678,0.907200,1.000000
0.041904,0.917890,1.000000
0.042658,0.928954,1.000000
0.045289,0.936343,1.000000
0.044727,0.947628,1.000000
0.048139,0.956695,1.000000
0.044242,0.962548,1.000000
0.047704,0.972238,1.000000
0.046389,0.983591,1.000000
0.043778,0.995260,1.000000
0.054658,0.006123,1.000000
0.056737,0.014681,1.000000
0.055329,0.021047,1.000000
0.053149,0.032533,1.000000
0.056547,0.044553,1.000000
0.052891,0.056225,1.000000
0.052753,0.063795,1.000000
0.055115,0.074411,1.000000
0.053748,0.081404,1.000000
0.051755,0.097475,1.000000
0.058032,0.108893,1.000000
0.055170,0.113274,1.000000
0.052441,0.123874,1.000000
0.054512,0.137830,1.000000
0.056465,0.147289,1.000000
0.054090,0.152123,1.000000
0.054412,0.161827,1.000000
0.055803,0.178742,1.000000
0.051874,0.187953,1.000000
0.052275,0.197421,1.000000
0.053505,0.204165,1.000000
0.054646,0.215259,1.000000
0.056960,0.228760,1.000000
0.058670,0.231708,1.000000
0.051164,0.241425,1.000000
0.058183,0.258196,1.000000
0.051318,0.264353,1.000000
0.052470,0.272759,1.000000
0.057227,0.285982,1.000000
0.051589,0.294692,1.000000
0.054272,0.304679,1.000000
0.055815,0.317684,1.000000
0.055507,0.322618,1.000000
0.057426,0.336380,1.000000
0.051571,0.348700,1.000000
0.054801,0.354076,1.000000
0.053866,0.368447,1.000000
0.058335,0.371826,1.000000
0.058207,0.388005,1.000000
0.052534,0.398371,1.000000
0.058429,0.401717,1.000000
0.057567,0.418747,1.000000
0.055070,0.421038,1.000000
0.052506,0.433298,1.000000
0.056020,0.443095,1.000000
0.056989,0.451292,1.000000
0.056775,0.463804,1.000000
0.057976,0.473281,1.000000
0.055422,0.486402,1.000000
0.058662,0.495992,1.000000
0.056102,0.504463,1.000000
0.051069,0.518968,1.000000
0.053910,0.528403,1.000000
0.051794,0.533117,1.000000
0.057408,0.543328,1.000000
0.052488,0.556838,1.000000
0.054046,0.561056,1.000000
0.056585,0.578116,1.000000
0.051093,0.588091,1.000000
0.052414,0.596114,1.000000
0.052186,0.608403,1.000000
0.056406,0.617960,1.000000
0.053207,0.625382,1.000000
0.052242,0.637629,1.000000
0.052784,0.641903,1.000000
0.054621,0.657886,1.000000
0.055366,0.664690,1.000000
0.057855,0.678276,1.000000
0.054093,0.688649,1.000000
0.052393,0.692502,1.000000
0.052977,0.703881,1.000000
0.058339,0.716023,1.000000
0.053937,0.725924,1.000000
0.055139,0.734030,1.000000
0.055015,0.746553,1.000000
0.051144,0.756201,1.000000
0.055956,0.766550,1.000000
0.055161,0.778163,1.000000
0.052931,0.786403,1.000000
0.056792,0.794715,1.000000
0.057306,0.802413,1.000000
0.053601,0.813672,1.000000
0.056103,0.822456,1.000000
0.052948,0.831197,1.000000
0.052105,0.844341,1.000000
0.052698,0.854082,1.000000
0.057223,0.862037,1.000000
0.051105,0.872160,1.000000
0.056961,0.885244,1.000000
0.055190,0.892976,1.000000
0.052797,0.905334,1.000000
0.058176,0.917753,1.000000
0.052883,0.924337,1.000000
0.056916,0.934815,1.000000
0.051740,0.944708,1.000000
0.058530,0.958046,1.000000
0.056121,0.963131,1.000000
0.052718,0.973224,1.000000
0.054587,0.984666,1.000000
0.053421,0.995692,1.000000
0.068007,0.005119,1.000000
0.068775,0.016230,1.000000
0.066156,0.028880,1.000000
0.067390,0.034117,1.000000
0.065124,0.043580,1.000000
0.066093,0.056921,1.000000
0.067914,0.065270,1.000000
0.065674,0.071797,1.000000
0.068607,0.083590,1.000000
0.065612,0.091347,1.000000
0.067298,0.105142,1.000000
0.068393,0.114418,1.000000
0.067273,0.122111,1.000000
0.066642,0.132861,1.000000
0.065777,0.141063,1.000000
0.067553,0.154784,1.000000
0.065182,0.167327,1.000000
0.062014,0.172338,1.000000
0.067207,0.188404,1.000000
0.065455,0.193331,1.000000
0.062984,0.202549,1.000000
0.061253,0.211897,1.000000
0.066818,0.225927,1.000000
0.062694,0.236425,1.000000
0.068517,0.247306,1.000000
0.066772,0.256815,1.000000
0.063448,0.266165,1.000000
0.062233,0.271721,1.000000
0.067276,0.287876,1.000000
0.063582,0.294053,1.000000
0.067939,0.302134,1.000000
0.067837,0.314120,1.000000
0.068462,0.328852,1.000000
0.065458,0.336669,1.000000
0.068256,0.341914,1.000000
0.061000,0.352239,1.000000
0.063462,0.361253,1.000000
0.063137,0.371280,1.000000
0.066180,0.384831,1.000000
0.066706,0.395698,1.000000
0.063137,0.404478,1.000000
0.063512,0.415585,1.000000
0.061643,0.424745,1.000000
0.066306,0.437919,1.000000
0.063621,0.448888,1.000000
0.062972,0.452560,1.000000
0.062022,0.461809,1.000000
0.065680,0.471484,1.000000
0.061661,0.482138,1.000000
0.067153,0.498916,1.000000
0.063052,0.507153,1.000000
0.062156,0.515514,1.000000
0.067406,0.524292,1.000000
0.065794,0.534587,1.000000
0.068123,0.543500,1.000000
0.061284,0.552260,1.000000
0.066978,0.563796,1.000000
0.066845,0.577621,1.000000
0.067542,0.584151,1.000000
0.066540,0.592163,1.000000
0.064039,0.608512,1.000000
0.063723,0.615061,1.000000
0.061321,0.628403,1.000000
0.065545,0.631981,1.000000
0.061541,0.643697,1.000000
0.061898,0.653593,1.000000
0.061850,0.663053,1.000000
0.068107,0.678256,1.000000
0.066346,0.684901,1.000000
0.063843,0.695469,1.000000
0.067401,0.704127,1.000000
0.066730,0.715379,1.000000
0.066924,0.724575,1.000000
0.064000,0.735466,1.000000
0.067726,0.741540,1.000000
0.066629,0.752765,1.000000
0.061051,0.761351,1.000000
0.066826,0.771372,1.000000
0.068754,0.783371,1.000000
0.062353,0.791295,1.000000
0.066068,0.803251,1.000000
0.063887,0.816918,1.000000
0.065304,0.822994,1.000000
0.066175,0.832650,1.000000
0.066895,0.841018,1.000000
0.067119,0.855296,1.000000
0.064145,0.864849,1.000000
0.061675,0.872068,1.000000
0.068424,0.884675,1.000000
0.066534,0.897150,1.000000
0.065215,0.904163,1.000000
0.068916,0.915266,1.000000
0.064514,0.926742,1.000000
0.065638,0.934267,1.000000
0.061113,0.946992,1.000000
0.064562,0.956181,1.000000
0.061243,0.967449,1.000000
0.064100,0.975547,1.000000
0.061443,0.981274,1.000000
0.067197,0.997338,1.000000
0.071292,0.005317,1.000000
0.073635,0.014437,1.000000
0.071166,0.024310,1.000000
0.075505,0.038590,1.000000
0.077985,0.043039,1.000000
0.076740,0.054199,1.000000
0.076202,0.066656,1.000000
0.078465,0.071715,1.000000
0.074398,0.085104,1.000000
0.074983,0.094511,1.000000
0.073095,0.108545,1.000000
0.071693,0.113338,1.000000
0.076994,0.124793,1.000000
0.077885,0.137437,1.000000
0.075067,0.146082,1.000000
0.075776,0.155359,1.000000
0.072399,0.168410,1.000000
0.078796,0.172564,1.000000
0.073720,0.185301,1.000000
0.072154,0.192705,1.000000
0.077341,0.207894,1.000000
0.075904,0.214542,1.000000
0.075550,0.225370,1.000000
0.075258,0.238948,1.000000
0.071473,0.241241,1.000000
0.074460,0.253568,1.000000
0.078785,0.265152,1.000000
0.075906,0.276779,1.000000
0.078945,0.284791,1.000000
0.075216,0.295012,1.000000
0.071873,0.301992,1.000000
0.071371,0.313271,1.000000
0.071402,0.321167,1.000000
0.074836,0.334122,1.000000
0.075468,0.345990,1.000000
0.075827,0.353809,1.000000
0.074884,0.362732,1.000000
0.077351,0.371434,1.000000
0.077101,0.383609,1.000000
0.071382,0.397575,1.000000
0.073849,0.404842,1.000000
0.072143,0.413634,1.000000
0.078994,0.427049,1.000000
0.071413,0.438939,1.000000
0.072840,0.445630,1.000000
0.074951,0.453713,1.000000
0.076621,0.465322,1.000000
0.075984,0.477023,1.000000
0.075488,0.481820,1.000000
0.072146,0.491957,1.000000
0.076809,0.506973,1.000000
0.074765,0.512693,1.000000
0.078705,0.523116,1.000000
0.073127,0.536806,1.000000
0.075725,0.543508,1.000000
0.075381,0.558574,1.000000
0.077350,0.566524,1.000000
0.073209,0.577344,1.000000
0.074573,0.583622,1.000000
0.077283,0.596413,1.000000
0.078252,0.603233,1.000000
0.071126,0.615873,1.000000
0.077555,0.626109,1.000000
0.073897,0.634043,1.000000
0.076929,0.645043,1.000000
0.075000,0.654738,1.000000
0.073016,0.668766,1.000000
0.076431,0.672721,1.000000
0.072882,0.688558,1.000000
0.078527,0.697607,1.000000
0.073066,0.704908,1.000000
0.077182,0.711416,1.000000
0.072432,0.721391,1.000000
0.077760,0.736005,1.000000
0.074013,0.746043,1.000000
0.073418,0.753265,1.000000
0.078276,0.763543,1.000000
0.078139,0.776831,1.000000
0.078653,0.783035,1.000000
0.071875,0.796582,1.000000
0.077078,0.805875,1.000000
0.072320,0.811094,1.000000
0.075640,0.827751,1.000000
0.072814,0.837522,1.000000
0.077309,0.842341,1.000000
0.076130,0.851375,1.000000
0.076249,0.864311,1.000000
0.071791,0.877680,1.000000
0.074702,0.888551,1.000000
0.074685,0.897715,1.000000
0.075594,0.907103,1.000000
0.071980,0.914870,1.000000
0.071646,0.921118,1.000000
0.072701,0.931299,1.000000
0.073154,0.943576,1.000000
0.076881,0.951232,1.000000
0.078451,0.968201,1.000000
0.071326,0.975091,1.000000
0.076952,0.983141,1.000000
0.073613,0.995261,1.000000
0.084482,0.008743,1.000000
0.085636,0.011731,1.000000
0.084054,0.026427,1.000000
0.088411,0.037756,1.000000
0.085978,0.044096,1.000000
0.086471,0.052571,1.000000
0.082199,0.067451,1.000000
0.086441,0.072845,1.000000
0.087569,0.088143,1.000000
0.083145,0.091723,1.000000
0.082718,0.101026,1.000000
0.081955,0.112169,1.000000
0.088227,0.122281,1.000000
0.086260,0.136180,1.000000
0.084422,0.148874,1.000000
0.082441,0.157903,1.000000
0.088617,0.167077,1.000000
0.088634,0.173671,1.000000
0.084504,0.188045,1.000000
0.082427,0.191481,1.000000
0.083141,0.207897,1.000000
0.083053,0.214340,1.000000
0.086348,0.228494,1.000000
0.086185,0.234917,1.000000
0.087637,0.248330,1.000000
0.085640,0.251355,1.000000
0.088356,0.266595,1.000000
0.082524,0.277583,1.000000
0.087876,0.287784,1.000000
0.084763,0.293297,1.000000
0.087658,0.306203,1.000000
0.082201,0.317274,1.000000
0.084280,0.321835,1.000000
0.081945,0.337784,1.000000
0.088879,0.343372,1.000000
0.088265,0.353020,1.000000
0.082269,0.362318,1.000000
0.086360,0.377616,1.000000
0.081812,0.383546,1.000000
0.083533,0.398448,1.000000
0.082876,0.408173,1.000000
0.088803,0.412231,1.000000
0.085768,0.422327,1.000000
0.088814,0.434644,1.000000
0.081111,0.444577,1.000000
0.086941,0.457769,1.000000
0.081780,0.468142,1.000000
0.086043,0.475060,1.000000
0.088976,0.486988,1.000000
0.083844,0.498856,1.000000
0.081360,0.503109,1.000000
0.082876,0.512629,1.000000
0.084426,0.528236,1.000000
0.081245,0.535238,1.000000
0.082782,0.543778,1.000000
0.084686,0.554657,1.000000
0.082951,0.564489,1.000000
0.085889,0.577719,1.000000
0.085816,0.585703,1.000000
0.083362,0.595927,1.000000
0.081280,0.601303,1.000000
0.084697,0.612060,1.000000
0.088445,0.621740,1.000000
0.086121,0.638422,1.000000
0.087728,0.648965,1.000000
0.088277,0.658088,1.000000
0.083074,0.662154,1.000000
0.081717,0.676500,1.000000
0.081390,0.681962,1.000000
0.082738,0.693172,1.000000
0.084740,0.706425,1.000000
0.086829,0.716691,1.000000
0.081914,0.723718,1.000000
0.085410,0.736730,1.000000
0.088421,0.747773,1.000000
0.083657,0.758701,1.000000
0.088076,0.767354,1.000000
0.081762,0.777522,1.000000
0.088094,0.786882,1.000000
0.086943,0.796822,1.000000
0.086847,0.806221,1.000000
0.085910,0.818921,1.000000
0.087374,0.826627,1.000000
0.086422,0.837764,1.000000
0.087589,0.848160,1.000000
0.081936,0.853330,1.000000
0.085585,0.867765,1.000000
0.081021,0.876498,1.000000
0.082483,0.885431,1.000000
0.084228,0.891904,1.000000
0.084204,0.906886,1.000000
0.081605,0.913281,1.000000
0.085240,0.922367,1.000000
0.081802,0.934334,1.000000
0.088249,0.947745,1.000000
0.082156,0.956096,1.000000
0.084966,0.967066,1.000000
0.086018,0.973340,1.000000
0.084694,0.983439,1.000000
0.082105,0.993283,1.000000
0.092600,0.003041,1.000000
0.095612,0.017184,1.000000
0.091806,0.025633,1.000000
0.094682,0.033289,1.000000
0.092065,0.047911,1.000000
0.094192,0.055269,1.000000
0.095797,0.064797,1.000000
0.097550,0.072036,1.000000
0.096164,0.088352,1.000000
0.095370,0.095413,1.000000
0.097097,0.106526,1.000000
0.092509,0.113064,1.000000
0.094592,0.127527,1.000000
0.095404,0.138286,1.000000
0.091967,0.146509,1.000000
0.092569,0.153566,1.000000
0.098549,0.167181,1.000000
0.091750,0.171355,1.000000
0.093815,0.185433,1.000000
0.093643,0.194879,1.000000
0.094344,0.206836,1.000000
0.091148,0.211140,1.000000
0.092633,0.227698,1.000000
0.092176,0.237798,1.000000
0.097050,0.246546,1.000000
0.094211,0.255147,1.000000
0.094072,0.265720,1.000000
0.097211,0.277664,1.000000
0.094247,0.283615,1.000000
0.096950,0.295214,1.000000
0.091124,0.308519,1.000000
0.097780,0.318673,1.000000
0.096700,0.328530,1.000000
